['Arm_Selected'],['Joint_Angle'],['Instant_Velocity'],['Moving_Median_Flt_Inst_Velocity'],['Task_ID'],['Timestamp']
left,106.13099947719255,0.29179742110633583,0,Medium_03,2021-07-28 16:39:08.407239
left,105.57475759943715,17.990388353423146,0,Medium_03,2021-07-28 16:39:08.437160
left,105.09607849637943,15.999216478507167,0,Medium_03,2021-07-28 16:39:08.467079
left,105.22227161530921,3.953482995963841,0,Medium_03,2021-07-28 16:39:08.499028
left,105.24841079578815,0.8189344560602425,0,Medium_03,2021-07-28 16:39:08.530913
left,105.07994510548623,5.278700702954486,0,Medium_03,2021-07-28 16:39:08.562828
left,105.54968320738553,14.719204504524507,0,Medium_03,2021-07-28 16:39:08.594708
left,105.33085748662354,6.802659303554473,0,Medium_03,2021-07-28 16:39:08.626913
left,105.0842664545663,5.130753195302237,0,Medium_03,2021-07-28 16:39:08.676966
left,104.53538571526516,17.180136717166373,0,Medium_03,2021-07-28 16:39:08.706886
left,104.1703585623004,11.392899860763858,9.097779582159166,Medium_03,2021-07-28 16:39:08.738964
left,104.19078301614202,0.6391915450762485,6.040680003254479,Medium_03,2021-07-28 16:39:08.770879
left,103.78648871301287,12.66796065136561,6.040680003254479,Medium_03,2021-07-28 16:39:08.802794
left,103.77406024430111,0.38942467209727516,6.040680003254479,Medium_03,2021-07-28 16:39:08.834708
left,103.41323537422679,11.318339995753742,9.060499649654108,Medium_03,2021-07-28 16:39:08.866660
left,103.13274563393183,8.787941015881476,10.053140505817609,Medium_03,2021-07-28 16:39:08.900531
left,102.86053780560897,8.53037449504562,8.659157755463548,Medium_03,2021-07-28 16:39:08.931450
left,102.65554691424327,6.422652859278143,8.659157755463548,Medium_03,2021-07-28 16:39:08.962367
left,102.37755825020972,8.69017124051104,8.739056128196257,Medium_03,2021-07-28 16:39:08.995339
left,102.46297308758759,2.611479345944114,8.610272867778331,Medium_03,2021-07-28 16:39:09.027068
left,102.19709007485204,5.545608711547969,7.476513677161882,Medium_03,2021-07-28 16:39:09.076006
left,102.11447240527308,2.5887211318307584,7.476513677161882,Medium_03,2021-07-28 16:39:09.106888
left,101.41144690427139,22.053135323376832,7.476513677161882,Medium_03,2021-07-28 16:39:09.138838
left,101.25332906037721,4.94843573109224,7.476513677161882,Medium_03,2021-07-28 16:39:09.170720
left,99.77462208843785,45.768583858381575,7.476513677161882,Medium_03,2021-07-28 16:39:09.203067
left,97.31314829765802,77.03224322929492,7.476513677161882,Medium_03,2021-07-28 16:39:09.235017
left,94.62348123824916,84.36810609091596,7.5564120498945915,Medium_03,2021-07-28 16:39:09.266932
left,94.28715215940997,10.514100877933869,9.602136059222454,Medium_03,2021-07-28 16:39:09.299883
left,97.12885003297569,89.04303697920301,16.28361810065535,Medium_03,2021-07-28 16:39:09.333792
left,101.05942153327648,119.42664072787167,33.910859590879205,Medium_03,2021-07-28 16:39:09.370695
left,103.84899428604997,75.59173911378433,60.68016148608295,Medium_03,2021-07-28 16:39:09.408592
left,106.92331125717874,81.12374941348392,76.31199117153963,Medium_03,2021-07-28 16:39:09.443499
left,106.87103128017814,1.4545908540255787,76.31199117153963,Medium_03,2021-07-28 16:39:09.476411
left,109.75004390556069,90.20553516720081,79.07799632138942,Medium_03,2021-07-28 16:39:09.506370
left,109.73914736034529,0.3418305125064931,79.07799632138942,Medium_03,2021-07-28 16:39:09.538246
left,109.83101304060747,2.8050682511769334,78.35774426363412,Medium_03,2021-07-28 16:39:09.570958
left,109.98925083595988,4.981367032917361,43.0529199958591,Medium_03,2021-07-28 16:39:09.603365
left,110.47117014207191,15.288099484195625,45.43991929898998,Medium_03,2021-07-28 16:39:09.634321
left,108.03335966344335,74.7654156314251,45.02675755781036,Medium_03,2021-07-28 16:39:09.666925
left,105.6311945927943,75.18738667863335,45.02675755781036,Medium_03,2021-07-28 16:39:09.698840
left,103.79330146817377,57.08866536449982,36.18838242434772,Medium_03,2021-07-28 16:39:09.734027
left,100.58864438187939,97.37254444851379,36.18838242434772,Medium_03,2021-07-28 16:39:09.764942
left,96.111118476274,144.80765530098165,65.92704049796245,Medium_03,2021-07-28 16:39:09.795895
left,94.13529615708013,61.91176614010767,59.500215752303745,Medium_03,2021-07-28 16:39:09.829768
left,89.98342264590052,86.73284030000353,68.3385908857664,Medium_03,2021-07-28 16:39:09.875647
left,85.32693581445233,145.89210017920593,74.97640115502922,Medium_03,2021-07-28 16:39:09.916539
left,83.56226850299929,45.37015614542823,74.97640115502922,Medium_03,2021-07-28 16:39:09.948452
left,80.30898469483742,101.94290178487101,80.96011348931845,Medium_03,2021-07-28 16:39:09.981364
left,74.93581518610625,158.44586717251025,92.05269237425867,Medium_03,2021-07-28 16:39:10.015309
left,69.76418862643293,152.3645135092479,99.65772311669241,Medium_03,2021-07-28 16:39:10.047222
left,63.95019057965185,182.37189272332023,123.37527854292634,Medium_03,2021-07-28 16:39:10.078106
left,58.94650837742758,161.84154566394776,145.3498777400938,Medium_03,2021-07-28 16:39:10.121993
left,54.68005981542878,97.22149204825448,123.91750098203846,Medium_03,2021-07-28 16:39:10.164873
left,50.841588813025865,89.5055109646894,123.91750098203846,Medium_03,2021-07-28 16:39:10.203769
left,44.69215946338111,158.09505669113798,149.12830684422693,Medium_03,2021-07-28 16:39:10.241701
left,39.75039553828773,120.85866004708383,136.61158677816587,Medium_03,2021-07-28 16:39:10.281561
left,35.65517205761202,110.97938416837586,136.61158677816587,Medium_03,2021-07-28 16:39:10.313477
left,31.28487651949126,141.34952735344467,146.85702043134629,Medium_03,2021-07-28 16:39:10.344393
left,29.502769557076984,55.834665657359594,131.10409370026426,Medium_03,2021-07-28 16:39:10.375350
left,28.3403567473702,38.80480012578914,115.91902210772984,Medium_03,2021-07-28 16:39:10.405231
left,26.744159457269618,51.6899705735598,104.10043810831516,Medium_03,2021-07-28 16:39:10.435185
