['Arm_Selected'],['Joint_Angle'],['Instant_Velocity'],['Moving_Median_Flt_Inst_Velocity'],['Task_ID'],['Timestamp']
left,0,0.0,0,Slow_02,2021-07-28 16:37:53.491330
left,0,0.0,0,Slow_02,2021-07-28 16:37:53.546185
left,0,0.0,0,Slow_02,2021-07-28 16:37:53.601038
left,0,0.0,0,Slow_02,2021-07-28 16:37:53.654929
left,0,0.0,0,Slow_02,2021-07-28 16:37:53.710778
left,0,0.0,0,Slow_02,2021-07-28 16:37:53.765634
left,0,0.0,0,Slow_02,2021-07-28 16:37:53.821450
left,0,0.0,0,Slow_02,2021-07-28 16:37:53.881291
left,0,0.0,0,Slow_02,2021-07-28 16:37:53.938136
left,0,0.0,0,Slow_02,2021-07-28 16:37:53.993989
left,0,0.0,0.0,Slow_02,2021-07-28 16:37:54.048804
left,0,0.0,0.0,Slow_02,2021-07-28 16:37:54.102665
left,0,0.0,0.0,Slow_02,2021-07-28 16:37:54.157518
left,0,0.0,0.0,Slow_02,2021-07-28 16:37:54.213367
left,38.767045871772076,707.2058784279624,0.0,Slow_02,2021-07-28 16:37:54.270216
left,28.162659718631797,183.3192619903097,0.0,Slow_02,2021-07-28 16:37:54.301131
left,27.978354726238628,6.160347187429894,0.0,Slow_02,2021-07-28 16:37:54.331052
left,22.09846574958343,190.1702743155733,0.0,Slow_02,2021-07-28 16:37:54.361970
left,25.907520694392332,123.06338210189152,3.080173593714947,Slow_02,2021-07-28 16:37:54.391891
left,19.508237116356366,214.12990106257482,64.61186464466071,Slow_02,2021-07-28 16:37:54.423838
left,31.696876612509058,381.49394728089743,153.19132204610062,Slow_02,2021-07-28 16:37:54.453724
left,120.77855840413895,1953.7628531071612,186.7447681529415,Slow_02,2021-07-28 16:37:54.499353
left,35.41148557759306,2675.0101233053874,202.15008768907404,Slow_02,2021-07-28 16:37:54.532232
left,85.31250811471399,1517.6788760009315,297.8119241717361,Slow_02,2021-07-28 16:37:54.564269
left,76.25459582429393,282.7284669868505,248.42918402471264,Slow_02,2021-07-28 16:37:54.596217
left,74.70275081179801,48.62366556323761,248.42918402471264,Slow_02,2021-07-28 16:37:54.627101
left,17.116486684567466,1804.2316705925825,332.11120713387396,Slow_02,2021-07-28 16:37:54.660081
left,26.080560850118303,280.0120063517352,332.11120713387396,Slow_02,2021-07-28 16:37:54.693030
left,65.9315122160871,1249.9028230294955,815.6983851551964,Slow_02,2021-07-28 16:37:54.723946
left,79.05970963187659,411.35561250147924,830.6292177654874,Slow_02,2021-07-28 16:37:54.755862
left,75.62097771692257,107.75076967651283,830.6292177654874,Slow_02,2021-07-28 16:37:54.787742
left,60.230162592438305,479.58632006630495,445.4709662838921,Slow_02,2021-07-28 16:37:54.819835
left,27.978407165079823,1011.694464108828,445.4709662838921,Slow_02,2021-07-28 16:37:54.851712
left,14.427654152492385,280.1264579716874,347.04203974416487,Slow_02,2021-07-28 16:37:54.900121
left,30.666160252060607,508.77142815749147,445.4709662838921,Slow_02,2021-07-28 16:37:54.932036
left,68.54798799580885,1185.7837039935687,494.1788741118982,Slow_02,2021-07-28 16:37:54.964954
left,29.48595000535015,1223.9142875719604,494.1788741118982,Slow_02,2021-07-28 16:37:54.995865
left,11.5938005424606,560.6490210288484,534.71022459317,Slow_02,2021-07-28 16:37:55.027745
left,26.43671318704407,460.4880940628501,494.1788741118982,Slow_02,2021-07-28 16:37:55.061783
left,33.544906787454686,224.27951773069424,494.1788741118982,Slow_02,2021-07-28 16:37:55.091702
left,67.17123979546058,1051.1967134293147,534.71022459317,Slow_02,2021-07-28 16:37:55.123660
left,103.94025554315188,1152.0852058583064,786.1717425688382,Slow_02,2021-07-28 16:37:55.155575
left,64.35082923194597,1231.5789058185394,805.9228672290816,Slow_02,2021-07-28 16:37:55.187755
left,15.603108638084441,1511.1361044589646,1101.6409596438107,Slow_02,2021-07-28 16:37:55.220016
left,13.68583294440968,60.702137813226614,1101.6409596438107,Slow_02,2021-07-28 16:37:55.251631
left,12.572735455688916,22.93915827780242,805.9228672290816,Slow_02,2021-07-28 16:37:55.300122
left,9.433060682534872,98.40129764351809,510.5685575458493,Slow_02,2021-07-28 16:37:55.332002
left,9.43984539709076,0.21254606795744851,342.3838058967722,Slow_02,2021-07-28 16:37:55.364061
left,0.2335757998589566,287.4447716287471,255.86214467972067,Slow_02,2021-07-28 16:37:55.395977
left,1.5619434232754845,41.625533331090296,192.9230346361326,Slow_02,2021-07-28 16:37:55.427891
left,1.7537225407439025,5.96929136653177,79.55171772837235,Slow_02,2021-07-28 16:37:55.460013
left,1.3814974937006272,11.677599620879006,51.163835572158455,Slow_02,2021-07-28 16:37:55.491927
left,1.3838943083653292,0.0751000615221625,32.28234580444636,Slow_02,2021-07-28 16:37:55.523843
left,3.6889770432405826,72.14872492775004,32.28234580444636,Slow_02,2021-07-28 16:37:55.556721
left,4.491339473707555,25.141772451961778,24.0404653648821,Slow_02,2021-07-28 16:37:55.586674
left,2.643387274870237,57.902400993509374,33.38365289152604,Slow_02,2021-07-28 16:37:55.619586
left,2.7833459720562486,4.3852993242499965,18.409686036420393,Slow_02,2021-07-28 16:37:55.651501
left,2.8704865083630544,1.7935446037882503,18.409686036420393,Slow_02,2021-07-28 16:37:55.700089
left,0.492335057257876,74.51862197135897,18.409686036420393,Slow_02,2021-07-28 16:37:55.735990
left,1.2509285684317772,22.369665895348145,17.023632758113575,Slow_02,2021-07-28 16:37:55.775918
left,7.938041204152519,167.53647134006349,23.75571917365496,Slow_02,2021-07-28 16:37:55.804808
left,11.098005782952562,109.33266300449029,41.52208672273558,Slow_02,2021-07-28 16:37:55.834728
left,12.17966792682759,36.15370402275616,47.02805250813277,Slow_02,2021-07-28 16:37:55.864648
left,15.366069836520259,106.49363555938424,47.02805250813277,Slow_02,2021-07-28 16:37:55.895599
left,17.915378346994597,85.10960402694005,66.21051148243417,Slow_02,2021-07-28 16:37:55.925486
left,23.33243405461186,175.40939104981018,79.8141129991495,Slow_02,2021-07-28 16:37:55.955406
left,27.296641642950448,123.45719633052589,95.80161979316215,Slow_02,2021-07-28 16:37:55.988476
left,34.58545073805479,224.96729885154141,107.91314928193727,Slow_02,2021-07-28 16:37:56.019917
left,39.379954394938764,150.03137863024176,116.39492966750808,Slow_02,2021-07-28 16:37:56.052829
left,43.78888387510619,91.37685264674066,116.39492966750808,Slow_02,2021-07-28 16:37:56.100083
left,50.66187733501048,218.31680319325693,116.39492966750808,Slow_02,2021-07-28 16:37:56.131602
left,55.783898174712576,160.4957005740935,136.74428748038383,Slow_02,2021-07-28 16:37:56.164623
left,59.93030802495368,128.1353861493426,139.08338238979218,Slow_02,2021-07-28 16:37:56.195875
left,67.37027508704567,231.52388363814927,155.2635396021676,Slow_02,2021-07-28 16:37:56.228008
left,76.70394035533765,296.8113481034916,167.95254581195184,Slow_02,2021-07-28 16:37:56.259438
left,84.11961111416115,229.48403407494942,189.40625188367522,Slow_02,2021-07-28 16:37:56.290773
left,96.04152970592354,373.1708744690471,221.6420510223992,Slow_02,2021-07-28 16:37:56.324004
left,108.62352441256432,395.65685054762537,223.90041863410318,Slow_02,2021-07-28 16:37:56.355485
left,121.98998676456635,418.80883073628655,230.50395885654933,Slow_02,2021-07-28 16:37:56.389432
left,134.76030388810943,391.55372778643397,264.16761587082044,Slow_02,2021-07-28 16:37:56.419089
left,144.1268203740155,294.44711603622864,295.6292320698601,Slow_02,2021-07-28 16:37:56.451893
left,149.12685864199304,104.12019038780687,295.6292320698601,Slow_02,2021-07-28 16:37:56.499880
left,152.4925499302796,105.20272184300532,295.6292320698601,Slow_02,2021-07-28 16:37:56.531877
left,154.76547558790887,71.0409566488843,295.6292320698601,Slow_02,2021-07-28 16:37:56.563832
left,158.04520705495617,102.77241717403943,261.96557505558906,Slow_02,2021-07-28 16:37:56.595781
left,158.51697082124457,14.641897366443343,199.82491893961696,Slow_02,2021-07-28 16:37:56.628961
left,157.01328088202965,47.112720098072785,104.6614561154061,Slow_02,2021-07-28 16:37:56.659918
left,155.55945709110648,45.60792028095888,103.44630378092316,Slow_02,2021-07-28 16:37:56.691827
left,154.88185642615213,21.20863534510436,86.90668691146186,Slow_02,2021-07-28 16:37:56.723707
left,153.99644501350951,27.742635174228344,59.076838373478544,Slow_02,2021-07-28 16:37:56.755656
left,154.12980059972,4.178498944157925,46.36032018951583,Slow_02,2021-07-28 16:37:56.787572
left,154.47083827868946,10.541325470554092,36.67527772759361,Slow_02,2021-07-28 16:37:56.819963
left,154.4803187299507,0.2961642049327291,24.47563525966635,Slow_02,2021-07-28 16:37:56.851935
left,154.3837683536616,2.004075981327885,17.92526635577385,Slow_02,2021-07-28 16:37:56.900077
left,154.20553013822533,5.596452066574796,12.591611418498719,Slow_02,2021-07-28 16:37:56.931963
left,154.02654083679275,5.608447331917969,8.07488640123603,Slow_02,2021-07-28 16:37:56.963878
left,153.9319055489292,2.98075430617325,5.602449699246382,Slow_02,2021-07-28 16:37:56.996588
left,153.50719012727262,13.307726611304606,5.602449699246382,Slow_02,2021-07-28 16:37:57.032380
