['Arm_Selected'],['Joint_Angle'],['Instant_Velocity'],['Moving_Median_Flt_Inst_Velocity'],['Task_ID'],['Timestamp']
left,23.96426425247531,13.866676188449508,0,Fast_02,2021-07-28 16:41:13.649841
left,22.998960561640658,30.24635538385287,0,Fast_02,2021-07-28 16:41:13.682757
left,21.518923704913956,44.969824461513404,0,Fast_02,2021-07-28 16:41:13.713636
left,21.02779681064426,15.885126099022616,0,Fast_02,2021-07-28 16:41:13.744587
left,18.751319211969967,73.63093762216882,0,Fast_02,2021-07-28 16:41:13.775472
left,19.439877427199352,22.27072037176291,0,Fast_02,2021-07-28 16:41:13.806422
left,19.423005689314987,0.5457119544657388,0,Fast_02,2021-07-28 16:41:13.836307
left,19.559845089803346,4.321947957242778,0,Fast_02,2021-07-28 16:41:13.867963
left,19.92805931887298,7.646919321481435,0,Fast_02,2021-07-28 16:41:13.917064
left,19.568449831686962,11.30761539963759,0,Fast_02,2021-07-28 16:41:13.948921
left,19.49126781952292,2.4184377533314336,13.596370749330102,Fast_02,2021-07-28 16:41:13.979873
left,18.488980921979085,31.36112395198513,13.596370749330102,Fast_02,2021-07-28 16:41:14.011763
left,14.808385717522865,115.45448907293745,13.596370749330102,Fast_02,2021-07-28 16:41:14.046669
left,14.555487372312884,7.6835724285603,9.495593914098945,Fast_02,2021-07-28 16:41:14.082574
left,14.777683984075178,6.365543570328185,7.665245875020867,Fast_02,2021-07-28 16:41:14.126490
left,15.24621753682637,10.66880288840559,7.665245875020867,Fast_02,2021-07-28 16:41:14.157374
left,15.143448817479976,3.2233316679587727,7.665245875020867,Fast_02,2021-07-28 16:41:14.188323
left,15.367896326642073,7.252257838258197,7.665245875020867,Fast_02,2021-07-28 16:41:14.218211
left,16.12968145161985,25.459632322447057,9.176187658482945,Fast_02,2021-07-28 16:41:14.249127
left,16.868776247713825,23.903063147784323,9.176187658482945,Fast_02,2021-07-28 16:41:14.279107
left,16.927116486263948,1.5765828597404452,9.176187658482945,Fast_02,2021-07-28 16:41:14.316053
left,16.775486738692337,4.756742707673095,7.467915133409249,Fast_02,2021-07-28 16:41:14.349962
left,16.525585002121865,7.830240722125754,7.467915133409249,Fast_02,2021-07-28 16:41:14.381516
left,16.388904825592064,4.32675862772951,6.808900704293191,Fast_02,2021-07-28 16:41:14.412471
left,15.63080968838339,23.75396100654337,7.541249280191975,Fast_02,2021-07-28 16:41:14.445345
left,14.994050952965548,19.973224877898836,7.541249280191975,Fast_02,2021-07-28 16:41:14.478257
left,15.025334617904086,0.9505447767775315,7.541249280191975,Fast_02,2021-07-28 16:41:14.512166
left,14.883788392069462,4.1742865263003415,6.2934917148994245,Fast_02,2021-07-28 16:41:14.546077
left,15.021940035520924,4.074006304779121,4.541750667701303,Fast_02,2021-07-28 16:41:14.578988
left,14.562384948784267,14.400120568080947,4.541750667701303,Fast_02,2021-07-28 16:41:14.610903
left,13.872179274547978,21.626568207619624,6.2934917148994245,Fast_02,2021-07-28 16:41:14.644847
left,14.096073501727574,6.4136953969886665,7.12196805955721,Fast_02,2021-07-28 16:41:14.677726
left,14.892469225075432,19.477004612339382,10.406907982534808,Fast_02,2021-07-28 16:41:14.721607
left,16.06099806758639,32.54598649502682,16.938562590210164,Fast_02,2021-07-28 16:41:14.754519
left,17.111741646841423,31.92606596140092,16.938562590210164,Fast_02,2021-07-28 16:41:14.786437
left,20.584273949280213,112.3051594282383,16.938562590210164,Fast_02,2021-07-28 16:41:14.824335
left,30.286319200095765,243.2153149388376,20.551786409979503,Fast_02,2021-07-28 16:41:14.864227
left,39.57712571519454,238.85933242721066,26.77631708451027,Fast_02,2021-07-28 16:41:14.903122
left,46.628805875799166,181.29982165004245,32.236026228213866,Fast_02,2021-07-28 16:41:14.945012
left,59.87998918588063,316.0835039195619,72.42557296163255,Fast_02,2021-07-28 16:41:14.976924
left,85.51926660214382,804.1796509563832,146.80249053914036,Fast_02,2021-07-28 16:41:15.011831
left,103.18732925351627,521.0824943458596,210.07957703862655,Fast_02,2021-07-28 16:41:15.045740
left,118.03340715383395,437.82010139999335,241.0373236830241,Fast_02,2021-07-28 16:41:15.077656
left,127.52657896115298,230.11361118471874,241.0373236830241,Fast_02,2021-07-28 16:41:15.115918
left,136.70897881576508,287.72543957535675,265.4703772570972,Fast_02,2021-07-28 16:41:15.147829
left,138.9757326263668,70.844358316732,265.4703772570972,Fast_02,2021-07-28 16:41:15.180790
left,139.24894639541483,8.560811035292485,263.2923860012837,Fast_02,2021-07-28 16:41:15.211707
left,138.09396415755117,36.18965053190284,258.9195253800377,Fast_02,2021-07-28 16:41:15.243621
left,137.52940204608404,17.56596754059636,258.9195253800377,Fast_02,2021-07-28 16:41:15.275794
left,136.5826197728814,29.56287772095662,150.47898475072537,Fast_02,2021-07-28 16:41:15.308784
left,135.82875934589515,23.620389382882163,53.51700442431742,Fast_02,2021-07-28 16:41:15.340702
left,135.2534502565798,18.04613738689806,32.87626412642973,Fast_02,2021-07-28 16:41:15.371651
left,134.51705042945272,23.049714110480153,26.591633551919394,Fast_02,2021-07-28 16:41:15.405528
left,133.43803181892946,33.845346731121964,26.591633551919394,Fast_02,2021-07-28 16:41:15.435448
left,132.97395739431056,14.312273643211407,23.33505174668116,Fast_02,2021-07-28 16:41:15.467851
left,132.75093689035205,4.63317958263052,20.547925748689106,Fast_02,2021-07-28 16:41:15.516010
left,132.62392490012783,3.9798209928909283,20.547925748689106,Fast_02,2021-07-28 16:41:15.547887
left,132.86681591645709,7.610287611147344,17.80605246374721,Fast_02,2021-07-28 16:41:15.579838
left,133.91041274116267,32.527029324886286,20.547925748689106,Fast_02,2021-07-28 16:41:15.611935
left,134.03943784426954,4.036778353435431,16.179205515054733,Fast_02,2021-07-28 16:41:15.643850
left,134.1900360513422,4.723640555163949,10.961280627179375,Fast_02,2021-07-28 16:41:15.675801
left,134.3596257105581,5.273107669784814,6.441697640466079,Fast_02,2021-07-28 16:41:15.707893
left,134.05146731263125,9.768579059187086,6.441697640466079,Fast_02,2021-07-28 16:41:15.741503
left,133.9237408786619,4.002177627809707,4.998374112474382,Fast_02,2021-07-28 16:41:15.772418
left,133.82293892397948,3.1551087791490584,4.678410068897234,Fast_02,2021-07-28 16:41:15.804509
left,133.82587088844951,0.09126670999259369,4.38020945429969,Fast_02,2021-07-28 16:41:15.836484
left,134.34511635528358,15.978293337764551,4.998374112474382,Fast_02,2021-07-28 16:41:15.867962
left,134.15418915792773,3.977187522117808,4.38020945429969,Fast_02,2021-07-28 16:41:15.915952
left,134.18154985293185,0.8575501225400902,4.019477990622569,Fast_02,2021-07-28 16:41:15.947867
