['Arm_Selected'],['Joint_Angle'],['Instant_Velocity'],['Moving_Median_Flt_Inst_Velocity'],['Task_ID'],['Timestamp']
right,0,0.0,0,Fast_01,2021-08-02 17:22:59.237543
right,0,0.0,0,Fast_01,2021-08-02 17:22:59.275439
right,0,0.0,0,Fast_01,2021-08-02 17:22:59.307353
right,0,0.0,0,Fast_01,2021-08-02 17:22:59.340265
right,0,0.0,0,Fast_01,2021-08-02 17:22:59.374175
right,0,0.0,0,Fast_01,2021-08-02 17:22:59.407087
right,0,0.0,0,Fast_01,2021-08-02 17:22:59.439998
right,98.39828358780527,2406.4577348687826,0,Fast_01,2021-08-02 17:22:59.519785
right,4.1700820199455775,1330.7039102392582,0,Fast_01,2021-08-02 17:22:59.555689
right,43.54779509034137,1066.1053016828794,0,Fast_01,2021-08-02 17:22:59.592590
right,16.560953991342938,731.9930647134104,0.0,Fast_01,2021-08-02 17:22:59.634480
right,16.560953991342938,0.0,0.0,Fast_01,2021-08-02 17:22:59.667390
right,16.560953991342938,0.0,0.0,Fast_01,2021-08-02 17:22:59.700304
right,16.560953991342938,0.0,0.0,Fast_01,2021-08-02 17:22:59.735209
right,16.560953991342938,0.0,0.0,Fast_01,2021-08-02 17:22:59.774105
right,16.560953991342938,0.0,0.0,Fast_01,2021-08-02 17:22:59.807023
right,16.560953991342938,0.0,0.0,Fast_01,2021-08-02 17:22:59.838932
right,27.174409809938,266.0566119231436,0.0,Fast_01,2021-08-02 17:22:59.911772
right,27.174409809938,0.0,0.0,Fast_01,2021-08-02 17:22:59.946646
right,20.609094660971405,187.90637472582793,0.0,Fast_01,2021-08-02 17:23:00.013464
right,26.767018928802077,92.19947021161038,0.0,Fast_01,2021-08-02 17:23:00.051363
right,67.5707665000879,1105.784169212801,0.0,Fast_01,2021-08-02 17:23:00.085272
right,67.5707665000879,0.0,0.0,Fast_01,2021-08-02 17:23:00.121178
right,67.5707665000879,0.0,0.0,Fast_01,2021-08-02 17:23:00.154089
right,67.5707665000879,0.0,0.0,Fast_01,2021-08-02 17:23:00.188995
right,67.5707665000879,0.0,0.0,Fast_01,2021-08-02 17:23:00.226894
right,67.5707665000879,0.0,0.0,Fast_01,2021-08-02 17:23:00.269781
right,67.5707665000879,0.0,0.0,Fast_01,2021-08-02 17:23:00.307678
right,67.5707665000879,0.0,0.0,Fast_01,2021-08-02 17:23:00.351561
right,56.93296911605455,242.41751714998566,0.0,Fast_01,2021-08-02 17:23:00.423368
right,56.29394498347935,8.898196881143301,0.0,Fast_01,2021-08-02 17:23:00.465257
right,58.59633788291057,56.316215863678266,0.0,Fast_01,2021-08-02 17:23:00.506148
right,94.50911031627555,857.3376727056842,0.0,Fast_01,2021-08-02 17:23:00.547042
right,20.706415750965434,1849.854408598516,4.4490984405716505,Fast_01,2021-08-02 17:23:00.579950
right,54.547225732204474,1028.3471568222715,32.607206372410786,Fast_01,2021-08-02 17:23:00.614856
right,54.547225732204474,0.0,32.607206372410786,Fast_01,2021-08-02 17:23:00.647771
right,54.547225732204474,0.0,32.607206372410786,Fast_01,2021-08-02 17:23:00.680683
right,54.547225732204474,0.0,32.607206372410786,Fast_01,2021-08-02 17:23:00.718579
right,54.547225732204474,0.0,32.607206372410786,Fast_01,2021-08-02 17:23:00.753486
right,54.547225732204474,0.0,4.4490984405716505,Fast_01,2021-08-02 17:23:00.790388
right,54.547225732204474,0.0,0.0,Fast_01,2021-08-02 17:23:00.826291
