['Arm_Selected'],['Joint_Angle'],['Instant_Velocity'],['Moving_Median_Flt_Inst_Velocity'],['Task_ID'],['Timestamp']
right,176.50719645434987,8.640042231144255,0,Slow_01,2021-08-02 17:20:52.369174
right,164.59085705048412,331.8841014561494,0,Slow_01,2021-08-02 17:20:52.402088
right,165.27454584634089,20.773679014903088,0,Slow_01,2021-08-02 17:20:52.434998
right,168.263888908708,90.83029240697354,0,Slow_01,2021-08-02 17:20:52.470906
right,169.8677516807369,45.941895839344525,0,Slow_01,2021-08-02 17:20:52.510800
right,169.8343181964683,0.8380507670616716,0,Slow_01,2021-08-02 17:20:52.547698
right,171.42615888227226,41.96678539624554,0,Slow_01,2021-08-02 17:20:52.581610
right,170.18136230521637,36.74806803586677,0,Slow_01,2021-08-02 17:20:52.624492
right,170.28274503787057,2.3640700114661954,0,Slow_01,2021-08-02 17:20:52.679346
right,170.59215073250024,5.744964596391296,0,Slow_01,2021-08-02 17:20:52.723229
right,171.8759624866602,28.604878645375788,32.67647334062128,Slow_01,2021-08-02 17:20:52.760132
right,172.11592161427916,6.6833221252562405,24.689278830139436,Slow_01,2021-08-02 17:20:52.803017
right,173.66777174195838,36.18626029434906,32.39556946986242,Slow_01,2021-08-02 17:20:52.838920
right,174.4123675948054,20.739111775039824,24.671995210207804,Slow_01,2021-08-02 17:20:52.871832
right,174.13496175061985,8.428710198205167,14.583910986622495,Slow_01,2021-08-02 17:20:52.902749
right,174.21683647354075,2.565288516557676,14.583910986622495,Slow_01,2021-08-02 17:20:52.935661
right,174.24606638684767,0.9159237544386062,7.556016161730703,Slow_01,2021-08-02 17:20:52.969604
right,171.93351337122738,66.244257064412,7.556016161730703,Slow_01,2021-08-02 17:20:53.004476
right,169.59134115264322,67.10417159687688,14.583910986622495,Slow_01,2021-08-02 17:20:53.036425
right,169.2786779937992,9.786964721013158,15.26303824802649,Slow_01,2021-08-02 17:20:53.068307
right,170.52643275706725,38.777880813532065,15.26303824802649,Slow_01,2021-08-02 17:20:53.099521
right,169.94186525347033,19.53606115029493,20.13758646266738,Slow_01,2021-08-02 17:20:53.131437
