['Arm_Selected'],['Joint_Angle'],['Instant_Velocity'],['Moving_Median_Flt_Inst_Velocity'],['Task_ID'],['Timestamp']
right,22.66643325792492,40.36032235610824,0,Slow_01,2021-07-29 15:10:03.681157
right,13.45008938458089,272.41247875902803,0,Slow_01,2021-07-29 15:10:03.712080
right,23.120152198688057,313.26605861855035,0,Slow_01,2021-07-29 15:10:03.743029
right,19.0123843291314,132.85853136814927,0,Slow_01,2021-07-29 15:10:03.772952
right,11.805926429280383,240.87017137374167,0,Slow_01,2021-07-29 15:10:03.803868
right,9.640612053388093,69.94267763373253,0,Slow_01,2021-07-29 15:10:03.835747
right,8.553777923446077,31.172301885666435,0,Slow_01,2021-07-29 15:10:03.871653
right,6.999249836641428,47.23318535371182,0,Slow_01,2021-07-29 15:10:03.902568
right,6.599274614306161,12.532066954579205,0,Slow_01,2021-07-29 15:10:03.934483
right,8.005350126649569,44.011254818835866,0,Slow_01,2021-07-29 15:10:03.965400
right,7.30094020292783,22.09573687651095,58.587931493722174,Slow_01,2021-07-29 15:10:03.998430
right,7.7785577352018365,14.964876002592126,45.62222008627384,Slow_01,2021-07-29 15:10:04.031261
right,7.477795815132339,9.424209033552279,37.591778352251154,Slow_01,2021-07-29 15:10:04.062145
right,5.815464607049939,52.09056731703282,37.591778352251154,Slow_01,2021-07-29 15:10:04.093059
right,5.88618506904691,2.2158708279042267,26.63401938108869,Slow_01,2021-07-29 15:10:04.125970
right,5.638654101815053,7.5205549107536,18.530306439551538,Slow_01,2021-07-29 15:10:04.156889
right,6.269868567647096,20.41662444975247,17.690750226172298,Slow_01,2021-07-29 15:10:04.190699
right,6.360251172530752,2.7544294208670927,13.748471478585666,Slow_01,2021-07-29 15:10:04.222614
right,7.103276516343008,15.539094480138404,15.251985241365265,Slow_01,2021-07-29 15:10:04.270429
right,7.664691083568954,17.612668778228635,15.251985241365265,Slow_01,2021-07-29 15:10:04.302343
right,8.2298211267255,17.70671567486648,15.251985241365265,Slow_01,2021-07-29 15:10:04.333225
right,8.218044303324689,0.3690257855373645,12.481651756845341,Slow_01,2021-07-29 15:10:04.365173
right,8.345579039044605,3.9962306670525507,11.529824695446003,Slow_01,2021-07-29 15:10:04.397088
right,7.988341399272043,11.193092006488733,9.356823458621166,Slow_01,2021-07-29 15:10:04.430001
right,7.72756032475514,8.171309178163025,9.682200592325879,Slow_01,2021-07-29 15:10:04.460883
right,7.995349924767487,8.390788812865583,9.791940409677158,Slow_01,2021-07-29 15:10:04.500778
right,8.322068752018913,8.621044220162721,8.505916516514151,Slow_01,2021-07-29 15:10:04.534720
right,8.925437962410506,17.792733701899696,9.907068113325728,Slow_01,2021-07-29 15:10:04.565638
right,6.944008801502626,64.00342134890458,9.907068113325728,Slow_01,2021-07-29 15:10:04.601508
right,7.146217970187664,5.7998709246425335,8.505916516514151,Slow_01,2021-07-29 15:10:04.638410
right,9.113353894836102,50.5738283425991,8.505916516514151,Slow_01,2021-07-29 15:10:04.671320
right,8.631070379127287,15.111862414435787,9.907068113325728,Slow_01,2021-07-29 15:10:04.702239
right,7.9405552389015845,21.635456726621786,13.15247721046226,Slow_01,2021-07-29 15:10:04.736148
right,6.296837643346268,49.88748795846513,16.45229805816774,Slow_01,2021-07-29 15:10:04.766350
right,7.100358675589578,25.78309499841061,19.71409521426074,Slow_01,2021-07-29 15:10:04.798264
right,7.655984860722731,17.409850146861444,19.71409521426074,Slow_01,2021-07-29 15:10:04.829183
right,8.359312587964364,22.013225228756948,21.824340977689367,Slow_01,2021-07-29 15:10:04.861128
right,8.878102415281509,16.272891613449364,21.824340977689367,Slow_01,2021-07-29 15:10:04.893011
right,9.399485875298431,16.337629577841497,19.522653436741614,Slow_01,2021-07-29 15:10:04.924925
right,8.937955088896564,14.024185691309324,19.522653436741614,Slow_01,2021-07-29 15:10:04.957871
right,9.679014181723947,23.934294207694638,19.522653436741614,Slow_01,2021-07-29 15:10:04.989791
right,9.512211857463646,5.233892585933204,19.522653436741614,Slow_01,2021-07-29 15:10:05.022664
right,8.866983004557405,13.477788196279102,16.87373986235147,Slow_01,2021-07-29 15:10:05.071533
right,9.018511732125026,4.604321716606539,16.30526059564543,Slow_01,2021-07-29 15:10:05.107438
right,11.069934267941903,57.133018689562974,16.30526059564543,Slow_01,2021-07-29 15:10:05.142345
right,10.415503383415732,18.74829807790377,16.30526059564543,Slow_01,2021-07-29 15:10:05.175255
right,10.187152139915769,6.937228178562467,15.148538652379344,Slow_01,2021-07-29 15:10:05.207170
