['Arm_Selected'],['Joint_Angle'],['Instant_Velocity'],['Moving_Median_Flt_Inst_Velocity'],['Task_ID'],['Timestamp']
left,172.96375574401742,27.738317105195136,0,Fast_01,2021-07-28 16:40:57.473306
left,172.96375574401742,0.0,0,Fast_01,2021-07-28 16:40:57.502230
left,147.19674820243495,889.8915806869625,0,Fast_01,2021-07-28 16:40:57.560074
left,158.36197837226013,189.86182952795778,0,Fast_01,2021-07-28 16:40:57.592222
left,169.34150359018625,352.463465433263,0,Fast_01,2021-07-28 16:40:57.623311
left,147.60592938570636,698.3943573278392,0,Fast_01,2021-07-28 16:40:57.653264
left,152.8436643334619,175.04902503833353,0,Fast_01,2021-07-28 16:40:57.683189
left,154.46998838337714,34.8867290341267,0,Fast_01,2021-07-28 16:40:57.732832
left,157.21615206484762,83.42866786309203,0,Fast_01,2021-07-28 16:40:57.764746
left,154.55759796990924,81.28104553325679,0,Fast_01,2021-07-28 16:40:57.795465
left,154.98442234823509,14.262744764174169,129.23884645071277,Fast_01,2021-07-28 16:40:57.825447
left,155.2817349147956,9.145588529504952,129.23884645071277,Fast_01,2021-07-28 16:40:57.857826
left,163.85944990283667,271.5634782213612,129.23884645071277,Fast_01,2021-07-28 16:40:57.889483
left,163.21275344076025,19.930940523123898,82.35485669817442,Fast_01,2021-07-28 16:40:57.921933
left,156.8870919399243,198.16522392466993,82.35485669817442,Fast_01,2021-07-28 16:40:57.953847
left,156.49125814575655,12.402863187008368,58.083887283691745,Fast_01,2021-07-28 16:40:57.985763
left,160.80780240751116,135.10916899191375,58.083887283691745,Fast_01,2021-07-28 16:40:58.017643
left,163.96926883414483,99.05910817262154,82.35485669817442,Fast_01,2021-07-28 16:40:58.050589
left,163.20156969638293,24.0543512297087,52.667698381482744,Fast_01,2021-07-28 16:40:58.082503
left,156.86392632394066,131.0168216649816,61.55672970116512,Fast_01,2021-07-28 16:40:58.129847
left,174.26849336777295,543.883513412412,115.03796491880156,Fast_01,2021-07-28 16:40:58.160997
left,48.647738831023666,3917.875979570102,133.06299532844767,Fast_01,2021-07-28 16:40:58.193909
left,138.9265690126416,2831.07931623238,133.06299532844767,Fast_01,2021-07-28 16:40:58.225845
left,138.9265690126416,0.0,133.06299532844767,Fast_01,2021-07-28 16:40:58.255906
left,104.58787301790301,1075.7028475813615,133.06299532844767,Fast_01,2021-07-28 16:40:58.316746
left,88.55410456112364,282.0602584170499,208.58471370448183,Fast_01,2021-07-28 16:40:58.346663
left,80.48730142441107,269.6114926891011,275.83587555307554,Fast_01,2021-07-28 16:40:58.376584
left,76.9068652263829,123.64101652506449,275.83587555307554,Fast_01,2021-07-28 16:40:58.405505
left,74.41431518459726,83.40523519268035,275.83587555307554,Fast_01,2021-07-28 16:40:58.436426
left,73.00679892322475,46.98409140580781,275.83587555307554,Fast_01,2021-07-28 16:40:58.466343
left,70.14562355968278,92.65328880040116,196.62625460708279,Fast_01,2021-07-28 16:40:58.497807
left,65.05353313827715,151.98018375338586,137.8106001392252,Fast_01,2021-07-28 16:40:58.531733
left,63.94044924168275,34.91543197186089,108.14715266273282,Fast_01,2021-07-28 16:40:58.562645
left,60.45687095086998,109.03463571858643,116.33782612182546,Fast_01,2021-07-28 16:40:58.594560
left,57.138280380733015,103.98154594050395,106.50809082954518,Fast_01,2021-07-28 16:40:58.625444
left,53.01115356677544,127.31248899954039,106.50809082954518,Fast_01,2021-07-28 16:40:58.657900
left,50.15576061539482,89.59934521529446,98.31741737045255,Fast_01,2021-07-28 16:40:58.690361
left,47.29080890857671,89.36776019599758,91.1263170078478,Fast_01,2021-07-28 16:40:58.721821
left,43.014406617959295,135.39150531892432,98.31741737045255,Fast_01,2021-07-28 16:40:58.754367
left,41.582648093006476,44.86638107872205,98.31741737045255,Fast_01,2021-07-28 16:40:58.785320
left,39.108053076171934,76.00193151604866,96.7904455778992,Fast_01,2021-07-28 16:40:58.817843
left,36.67014668529129,76.22587891383382,89.48355270564602,Fast_01,2021-07-28 16:40:58.849865
left,35.91214274401195,23.814973505046485,89.48355270564602,Fast_01,2021-07-28 16:40:58.882684
left,33.45466433445526,50.73943371754654,82.7968195549157,Fast_01,2021-07-28 16:40:58.930093
left,33.26639576179035,5.904894431295552,76.11390521494124,Fast_01,2021-07-28 16:40:58.962041
left,30.57654925731223,84.19114177171443,76.11390521494124,Fast_01,2021-07-28 16:40:58.993956
left,29.37734329767573,37.574492976604546,63.370682616797595,Fast_01,2021-07-28 16:40:59.025837
left,28.0685973266194,40.80944510731874,47.802907398134295,Fast_01,2021-07-28 16:40:59.057906
left,27.33308142866816,23.043714456324818,42.83791309302039,Fast_01,2021-07-28 16:40:59.089853
left,24.560881836289816,86.87313468747834,45.77443941243264,Fast_01,2021-07-28 16:40:59.121736
left,21.715150946783464,89.16741087846206,45.77443941243264,Fast_01,2021-07-28 16:40:59.153650
left,20.18494141058843,47.94540711842599,44.377426112872364,Fast_01,2021-07-28 16:40:59.187594
left,18.44932221976919,54.44324005721176,49.34242041798626,Fast_01,2021-07-28 16:40:59.217480
left,17.55325504832064,27.65282291962755,44.377426112872364,Fast_01,2021-07-28 16:40:59.249848
left,16.730133599848994,25.820605975786183,44.377426112872364,Fast_01,2021-07-28 16:40:59.281764
left,15.626892406791056,22.894874866448713,39.19196904196164,Fast_01,2021-07-28 16:40:59.329950
left,13.661272545246439,61.59805776778615,44.377426112872364,Fast_01,2021-07-28 16:40:59.361860
left,13.795737554119565,4.216158756777338,37.79911501902677,Fast_01,2021-07-28 16:40:59.393701
left,13.933302416589523,4.312871238626689,37.79911501902677,Fast_01,2021-07-28 16:40:59.425615
left,14.769459611154454,25.875763382366824,26.764293150997187,Fast_01,2021-07-28 16:40:59.457956
left,16.20872515996602,44.77745407401598,26.764293150997187,Fast_01,2021-07-28 16:40:59.490109
left,16.944648285330242,23.05664511710761,25.848184679076503,Fast_01,2021-07-28 16:40:59.522116
left,16.814958408431167,4.031743264012468,24.438625546446897,Fast_01,2021-07-28 16:40:59.554224
left,17.18638688042814,11.63824566006618,22.975759991778162,Fast_01,2021-07-28 16:40:59.586140
left,16.82879514592682,11.20477253795692,17.266560263257446,Fast_01,2021-07-28 16:40:59.618055
left,17.059941004825085,7.239150567190591,11.421509099011551,Fast_01,2021-07-28 16:40:59.649969
left,16.921458013580477,4.3381215017269446,9.221961552573756,Fast_01,2021-07-28 16:40:59.681875
left,16.843709184398453,1.6154550847772775,9.221961552573756,Fast_01,2021-07-28 16:40:59.729999
left,16.882072929362906,1.214088421619842,9.221961552573756,Fast_01,2021-07-28 16:40:59.761631
left,16.583719816358425,9.339102163433784,8.289126365312187,Fast_01,2021-07-28 16:40:59.793513
left,16.47102606647809,3.531196553745008,5.788636034458768,Fast_01,2021-07-28 16:40:59.826426
left,16.147611289284892,10.132434201845971,5.788636034458768,Fast_01,2021-07-28 16:40:59.859370
left,16.118518767522687,0.9115164221270572,5.788636034458768,Fast_01,2021-07-28 16:40:59.889289
left,15.523980388306837,18.085308680474572,5.788636034458768,Fast_01,2021-07-28 16:40:59.922201
left,14.856769531890027,21.55781904672454,5.788636034458768,Fast_01,2021-07-28 16:40:59.953087
left,14.719547236960818,4.173660963377807,4.255891232552376,Fast_01,2021-07-28 16:40:59.985033
left,14.83981749448915,3.7645243112522686,3.969092637315038,Fast_01,2021-07-28 16:41:00.021939
left,15.098714118175131,7.865356687763329,6.019508825570568,Fast_01,2021-07-28 16:41:00.051822
left,14.923308669310027,5.674056006021116,6.769706346892223,Fast_01,2021-07-28 16:41:00.081775
left,15.216081552628902,6.076604541677883,5.8753302738494995,Fast_01,2021-07-28 16:41:00.129955
left,15.114647198437382,3.1816459704522826,5.8753302738494995,Fast_01,2021-07-28 16:41:00.161870
left,14.846672143457356,8.38782720151449,5.8753302738494995,Fast_01,2021-07-28 16:41:00.195780
left,14.622431220446753,6.820064248711555,6.448334395194719,Fast_01,2021-07-28 16:41:00.231649
left,14.086628679990163,15.801817891049982,6.448334395194719,Fast_01,2021-07-28 16:41:00.262566
left,14.150141096742392,1.9878989271640006,5.8753302738494995,Fast_01,2021-07-28 16:41:00.294480
left,14.067495760328297,2.592473749928809,5.8753302738494995,Fast_01,2021-07-28 16:41:00.324436
left,14.059219900844857,0.27628162287549374,5.8753302738494995,Fast_01,2021-07-28 16:41:00.355353
left,13.912072439279715,4.759519611889302,5.216787808955209,Fast_01,2021-07-28 16:41:00.386270
left,13.216661737883975,21.38954479559825,5.418062076783592,Fast_01,2021-07-28 16:41:00.417749
left,12.683156934928437,16.618502258118248,5.789791930300428,Fast_01,2021-07-28 16:41:00.449851
left,12.431557387498213,7.875848855771176,7.3479565522413655,Fast_01,2021-07-28 16:41:00.481451
left,12.391664476061539,0.8290252637626845,5.789791930300428,Fast_01,2021-07-28 16:41:00.529951
left,12.140322725378239,7.884195842211708,6.317684233830239,Fast_01,2021-07-28 16:41:00.563825
left,12.097071427842,1.3537587703459375,3.6759966809090554,Fast_01,2021-07-28 16:41:00.600728
left,11.971247741163042,3.412917153302372,4.0862183825958365,Fast_01,2021-07-28 16:41:00.630681
left,12.29047450482908,10.668117504473944,6.317684233830239,Fast_01,2021-07-28 16:41:00.660602
left,12.371845274708551,2.7198838516472494,6.317684233830239,Fast_01,2021-07-28 16:41:00.692482
left,12.487966175317972,3.5282220605876016,5.702035458179389,Fast_01,2021-07-28 16:41:00.724396
left,12.733522970549283,7.942286652060236,5.702035458179389,Fast_01,2021-07-28 16:41:00.756312
left,12.709614068421745,0.7491498866662145,3.470569606944987,Fast_01,2021-07-28 16:41:00.788226
left,12.850910026330642,4.427364830201531,3.470569606944987,Fast_01,2021-07-28 16:41:00.820140
left,13.053565783207725,6.3431404647103395,3.9777934453945667,Fast_01,2021-07-28 16:41:00.854049
left,12.982279030828312,2.104421496554644,3.470569606944987,Fast_01,2021-07-28 16:41:00.891948
left,12.982748802431333,0.010239917439117325,3.470569606944987,Fast_01,2021-07-28 16:41:00.936828
left,12.966888410378656,0.4297732098180686,3.1240529561174255,Fast_01,2021-07-28 16:41:00.976725
left,12.861283095733256,2.647156726878868,2.6835202892630585,Fast_01,2021-07-28 16:41:01.020605
left,12.910712204101081,1.1264735983982166,2.375789111716756,Fast_01,2021-07-28 16:41:01.056509
left,13.16166075411114,6.989212979683439,2.375789111716756,Fast_01,2021-07-28 16:41:01.090450
left,13.30228248518736,4.268574555020221,2.375789111716756,Fast_01,2021-07-28 16:41:01.121852
left,13.532400721767608,7.328169222767465,3.4578656409495445,Fast_01,2021-07-28 16:41:01.151776
left,13.646507736687985,3.690391625351579,3.1687741761152237,Fast_01,2021-07-28 16:41:01.183691
left,13.639215340900913,0.22156762832171578,2.375789111716756,Fast_01,2021-07-28 16:41:01.215603
left,13.642762268358686,0.11459453731914858,1.8868151626385423,Fast_01,2021-07-28 16:41:01.247519
left,13.725542496975528,2.5966080395508104,2.6218823832148392,Fast_01,2021-07-28 16:41:01.277441
