['Arm_Selected'],['Joint_Angle'],['Instant_Velocity'],['Moving_Median_Flt_Inst_Velocity'],['Task_ID'],['Timestamp']
right,94.74515094210132,284.88929619927217,0,Medium_01,2021-07-28 16:48:45.890922
right,92.09243027492079,75.996836892442,0,Medium_01,2021-07-28 16:48:45.924829
right,107.54092035395752,469.37053584596714,0,Medium_01,2021-07-28 16:48:45.955783
right,132.4441952637705,780.3129081147193,0,Medium_01,2021-07-28 16:48:45.987662
right,135.76500699049993,104.05191884617746,0,Medium_01,2021-07-28 16:48:46.020666
right,142.62382266268457,214.2896580143224,0,Medium_01,2021-07-28 16:48:46.050586
right,152.87122610687533,331.44447554757625,0,Medium_01,2021-07-28 16:48:46.081503
right,104.62683906643366,1560.4280291900077,0,Medium_01,2021-07-28 16:48:46.112455
right,118.44749933312943,319.6685230853055,0,Medium_01,2021-07-28 16:48:46.154656
right,135.80172116116086,544.1508457320958,0,Medium_01,2021-07-28 16:48:46.187566
right,102.21221484828726,1052.9177056449057,400.4075056967717,Medium_01,2021-07-28 16:48:46.219482
right,109.2071121252502,219.1174101225198,400.4075056967717,Medium_01,2021-07-28 16:48:46.252358
right,129.92999328331217,649.4856256092534,437.79766063983607,Medium_01,2021-07-28 16:48:46.286268
right,131.8819560122298,57.567837050072455,325.55649931644086,Medium_01,2021-07-28 16:48:46.326161
right,124.94260326292857,173.95159599694702,325.55649931644086,Medium_01,2021-07-28 16:48:46.357081
right,103.01445011604517,709.2385078276794,437.79766063983607,Medium_01,2021-07-28 16:48:46.390990
right,97.9204658367362,150.224775100318,431.9096844087006,Medium_01,2021-07-28 16:48:46.423899
right,109.40987865103216,349.0619033193255,334.3652132023155,Medium_01,2021-07-28 16:48:46.460800
right,104.01650900348858,146.158773727786,284.0896567209227,Medium_01,2021-07-28 16:48:46.494713
right,100.80547359999343,97.56352059503712,196.53450305973342,Medium_01,2021-07-28 16:48:46.531613
right,93.84209595169439,183.75122823959882,178.85141211827292,Medium_01,2021-07-28 16:48:46.569511
right,83.62140480657038,276.9670675786651,178.85141211827292,Medium_01,2021-07-28 16:48:46.607409
right,99.61841117337514,411.25785504241304,178.85141211827292,Medium_01,2021-07-28 16:48:46.641322
right,90.34920446337094,273.358533996593,228.55488111809592,Medium_01,2021-07-28 16:48:46.677222
